   BENCHMARK INFORMATION
benchmark definition:    comparison_robust.xml
name:                    comparison_robust
run sets:                SMPMC, PAYNT-AR-1-by-1, PAYNT-AR-MDP-Eval, SMT(LRA)
date:                    Sat, 2025-07-26 11:50:12 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 4 with options '-m molehill --ce none --constraint existsforall' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
mdp-families-sat_mem_1_obstacles-10-6-skip-easy_1.yml                  TIMEOUT                       1800.60     1801.36        None
mdp-families-sat_mem_1_obstacles-demo_1.yml                            true                             0.42        1.11        None
mdp-families-sat_mem_1_pacman-6_1.yml                                  true                             1.34        2.03        None
mdp-families-sat_mem_1_rocks-4-2_1.yml                                 true                             0.58        1.27        None
mdp-families-sat_mem_1_rocks-6-4-big-family_1.yml                      TIMEOUT                       1800.60     1801.36        None
mdp-families-sat_mem_1_rocks-6-4_1.yml                                 true                             1.69        2.28        None
mdp-families-sat_mem_1_rocks-8-1_1.yml                                 true                             0.45        1.04        None
mdp-families-sat_mem_1_rover-100-big-big-family_1.yml                  OUT OF MEMORY                   88.99       96.94        None
mdp-families-sat_mem_1_rover-100-big_1.yml                             true                             0.69        1.32        None
mdp-families-sat_mem_1_rover-1000-big-family_1.yml                     TIMEOUT                       1801.01     1801.65        None
mdp-families-sat_mem_1_rover-1000_1.yml                                true                             3.53        4.15        None
mdp-families-sat_mem_1_uav-operator-roz-workload-big-family_1.yml      TIMEOUT                       1800.73     1801.39        None
mdp-families-sat_mem_1_uav-operator-roz-workload_1.yml                 true                            10.23       10.83        None
mdp-families-sat_mem_1_uav-roz-big-family_1.yml                        true                           135.61      136.20        None
mdp-families-sat_mem_1_uav-roz_1.yml                                   true                             8.17        8.75        None
mdp-families-sat_mem_1_virus-big-family_1.yml                          unknown                        247.99      248.61        None
other-sat_box-pushing.yml                                              TIMEOUT                       1800.63     1800.83        None
other-sat_dpm.yml                                                      TIMEOUT                       1800.67     1800.85        None
other-sat_maze.yml                                                     true                             0.65        0.81        None
pomdp-families-sat_mem_1_dpm-switch-q10_1.yml                          true                            36.02       36.16        None
pomdp-families-sat_mem_1_dpm_1.yml                                     true                           352.96      353.10        None
pomdp-families-sat_mem_1_refuel-04_1.yml                               true                             0.56        0.71        None
pomdp-families-sat_mem_1_rover-100_1.yml                               true                             1.97        2.15        None
pomdp-families-sat_mem_1_rover_1.yml                                   true                           325.35      325.51        None
pomdp-families-sat_mem_2_dpm-switch-q10_2.yml                          TIMEOUT                       1800.62     1800.82        None
pomdp-families-sat_mem_2_dpm_2.yml                                     TIMEOUT                       1800.62     1800.94        None
pomdp-families-sat_mem_2_obstacles-8-3_2.yml                           TIMEOUT                       1800.62     1800.80        None
pomdp-families-sat_mem_2_obstacles-8-6_2.yml                           TIMEOUT                       1800.62     1800.80        None
pomdp-families-sat_mem_2_refuel-04_2.yml                               true                             0.61        0.77        None
pomdp-families-sat_mem_2_rover-100_2.yml                               true                            10.36       10.52        None
pomdp-families-sat_mem_3_obstacles-8-3_3.yml                           TIMEOUT                       1800.61     1800.85        None
pomdp-families-sat_mem_3_obstacles-8-6_3.yml                           TIMEOUT                       1800.62     1800.86        None
mdp-families-unsat_mem_1_avoid-8-2-big-family_1.yml                    TIMEOUT                       1800.74     1800.97        None
mdp-families-unsat_mem_1_avoid-8-2-easy-big-family_1.yml               TIMEOUT                       1800.63     1800.81        None
mdp-families-unsat_mem_1_avoid-8-2-easy_1.yml                          false                            1.63        1.77        None
mdp-families-unsat_mem_1_avoid-8-2_1.yml                               TIMEOUT                       1800.68     1800.85        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-big-family_1.yml           false                          180.30      180.45        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-family_1.yml               TIMEOUT                       1800.62     1800.87        None
mdp-families-unsat_mem_1_dpm-switch-q10-big_1.yml                      TIMEOUT                       1800.62     1800.83        None
mdp-families-unsat_mem_1_dpm-switch-q10_1.yml                          TIMEOUT                       1800.61     1800.83        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml     TIMEOUT                       1800.85     1801.03        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy_1.yml                TIMEOUT                       1800.61     1800.80        None
mdp-families-unsat_mem_1_obstacles-demo_1.yml                          false                            0.36        0.49        None
mdp-families-unsat_mem_1_rover-100-big-big-family_1.yml                OUT OF MEMORY                  106.17      113.66        None
mdp-families-unsat_mem_1_rover-100-big_1.yml                           false                            0.40        0.52        None
mdp-families-unsat_mem_1_rover-1000-big-family_1.yml                   false                           17.45       17.59        None
mdp-families-unsat_mem_1_rover-1000_1.yml                              false                            1.06        1.20        None
mdp-families-unsat_mem_1_uav-operator-roz-workload-big-family_1.yml    false                           10.05       10.20        None
mdp-families-unsat_mem_1_uav-operator-roz-workload_1.yml               false                            1.68        1.84        None
mdp-families-unsat_mem_1_uav-roz-big-family_1.yml                      false                            4.08        4.23        None
mdp-families-unsat_mem_1_uav-roz_1.yml                                 false                            2.04        2.18        None
mdp-families-unsat_mem_1_virus-big-family_1.yml                        false                           12.47       12.61        None
other-unsat_box-pushing.yml                                            TIMEOUT                       1800.61     1800.84        None
other-unsat_dpm.yml                                                    TIMEOUT                       1800.61     1800.82        None
other-unsat_maze.yml                                                   false                            0.53        0.70        None
pomdp-families-unsat_mem_1_avoid_1.yml                                 false                            2.49        2.65        None
pomdp-families-unsat_mem_1_dpm-switch-q10_1.yml                        false                          655.53      655.71        None
pomdp-families-unsat_mem_1_dpm_1.yml                                   false                          598.07      598.26        None
pomdp-families-unsat_mem_1_obstacles-8-3_1.yml                         false                            0.46        0.61        None
pomdp-families-unsat_mem_1_obstacles-8-6_1.yml                         false                            0.62        0.79        None
pomdp-families-unsat_mem_1_obstacles-maze-4-2_1.yml                    false                            0.51        0.65        None
pomdp-families-unsat_mem_1_obstacles-maze-4_1.yml                      false                            0.52        0.67        None
pomdp-families-unsat_mem_2_avoid_2.yml                                 TIMEOUT                       1800.63     1800.87        None
pomdp-families-unsat_mem_2_dpm-switch-q10_2.yml                        TIMEOUT                       1800.61     1800.82        None
pomdp-families-unsat_mem_2_dpm_2.yml                                   TIMEOUT                       1800.63     1800.83        None
pomdp-families-unsat_mem_2_obstacles-8-3_2.yml                         TIMEOUT                       1800.61     1800.79        None
pomdp-families-unsat_mem_2_obstacles-8-6_2.yml                         TIMEOUT                       1800.62     1800.81        None
