x,y,velx,vely
25.720,3.770,1.569,-7.335
22.840,4.350,1.587,-6.426
21.910,3.860,1.454,-7.336
27.870,3.800,1.978,-5.069
18.960,6.050,-1.615,-1.605
22.240,6.310,-1.603,-1.532
25.210,4.840,-1.344,-1.991
26.830,4.450,-1.433,-2.118
21.610,4.610,-1.522,-2.554
27.100,5.640,-1.453,-2.235
21.450,5.620,-1.498,-2.199
24.920,5.910,-1.889,-2.589
17.980,5.080,-1.269,-0.753
20.230,6.040,-1.158,-0.695
17.710,5.210,-1.056,-0.811
17.140,4.280,-1.553,-0.828
17.410,4.360,-1.081,-1.340
15.130,4.760,-1.032,-1.031
17.940,5.860,-0.944,-1.363
17.350,5.110,-1.047,-1.299
18.270,3.350,-0.564,-16.273
23.490,2.660,-0.626,-19.718
19.990,2.960,-0.640,-19.289
18.000,3.220,-0.582,-19.708
22.110,2.720,-0.823,-23.406
18.220,2.720,-0.770,-19.401
18.470,2.800,-0.793,-17.921
22.940,3.110,-0.653,-21.495
25.300,3.250,0.197,-0.030
19.080,3.500,0.183,-0.023
22.730,2.930,0.196,-0.023
23.960,3.490,0.216,-0.032
19.910,3.640,0.142,0.045
21.550,2.680,0.158,0.048
17.440,3.550,0.123,0.038
21.070,3.300,0.127,0.041
25.690,-17.250,0.822,-29.893
32.780,-16.260,0.803,-33.670
26.500,-14.680,0.889,-33.271
30.110,-13.240,0.755,-38.895
30.790,-11.540,0.769,-27.342
34.820,-13.710,0.636,-32.682
31.040,-12.900,0.769,-30.773
34.730,-12.970,0.864,-28.690
23.330,-0.090,2.706,-10.799
22.380,-0.090,3.256,-8.316
30.620,-0.120,3.099,-9.053
32.160,-0.120,3.766,-8.507
32.370,-0.120,3.034,-12.131
25.410,-0.090,3.516,-11.452
24.090,-0.120,3.351,-10.230
30.970,-0.110,3.400,-10.819
21.040,2.100,0.000,-0.000
22.160,2.690,0.000,-0.000
18.380,2.510,0.000,-0.000
20.230,2.070,0.000,-0.000
21.330,2.910,0.000,-0.000
24.990,2.610,0.000,-0.000
20.500,3.030,0.000,-0.000
20.190,2.530,0.000,-0.000
25.900,-16.370,-2.656,-46.491
27.880,-20.210,-2.290,-33.366
26.960,-18.770,-2.260,-43.494
21.930,-14.470,-1.854,-45.644
30.910,-20.300,-2.349,-34.197
23.540,-15.140,-2.021,-37.635
31.010,-20.630,-2.632,-47.610
23.450,-19.520,-2.617,-39.871
22.550,1.870,-0.000,0.000
21.160,2.410,-0.000,0.000
26.520,1.950,-0.000,0.000
26.770,2.540,-0.000,0.000
23.590,2.620,-0.000,0.000
22.950,2.210,-0.000,0.000
20.950,2.600,-0.000,0.000
20.300,2.420,-0.000,0.000
22.050,1.900,-0.000,-0.000
25.130,2.650,-0.000,-0.000
26.520,1.940,-0.000,-0.000
23.360,2.320,-0.000,-0.000
27.310,1.970,-0.031,0.018
18.420,2.400,-0.037,0.013
23.400,2.180,-0.033,0.016
22.280,1.970,-0.035,0.016
29.250,-14.670,3.760,-37.816
28.060,-14.410,4.738,-33.985
28.720,-16.310,3.972,-36.062
33.790,-13.750,3.880,-36.171
26.460,-12.060,5.200,-31.907
33.400,-13.120,4.988,-33.725
35.760,-16.300,5.261,-29.560
31.930,-11.750,3.867,-34.191
13.170,5.570,-2.900,0.093
15.040,4.310,-2.632,0.078
14.780,5.380,-2.457,0.064
16.470,4.000,-2.373,0.089
15.700,3.930,-2.215,0.052
13.360,5.060,-2.518,0.051
16.940,5.040,-2.367,0.061
12.560,4.060,-2.122,0.057
18.300,3.580,0.535,-0.290
23.230,4.170,0.649,-0.251
18.810,3.440,0.492,-0.261
17.610,3.500,0.453,-0.291
21.320,3.890,0.059,-0.029
18.850,4.040,0.058,-0.025
23.000,3.180,0.049,-0.028
18.180,4.490,0.045,-0.027
17.720,3.020,0.751,-0.350
17.630,2.580,0.832,-0.352
25.990,3.060,0.667,-0.396
19.620,3.150,0.613,-0.326
26.160,2.700,0.313,-0.129
22.880,2.900,0.323,-0.152
19.880,2.610,0.311,-0.163
25.450,2.930,0.230,-0.138
27.690,2.500,0.999,-6.813
30.300,3.100,1.057,-6.678
30.830,2.460,0.725,-5.700
31.980,2.820,0.954,-7.170
28.320,3.190,1.181,-6.768
24.170,2.430,1.150,-5.114
32.440,2.690,0.904,-6.869
31.610,2.770,1.025,-6.544
28.430,3.220,1.022,-0.194
21.880,3.910,1.354,-0.213
27.190,3.070,1.145,-0.183
27.550,4.070,1.407,-0.171
27.430,3.330,1.144,-0.193
22.920,2.900,1.334,-0.213
29.480,3.350,1.376,-0.179
24.890,4.070,1.039,-0.202
20.660,2.960,0.098,-1.758
24.440,2.380,0.086,-2.158
24.790,2.240,0.097,-1.767
26.330,2.290,0.103,-1.816
22.740,2.200,0.014,-1.826
22.300,1.990,0.014,-1.794
26.270,2.080,0.016,-1.884
26.900,2.970,0.015,-1.833
32.340,2.010,3.844,-8.642
23.160,1.650,3.054,-9.762
26.590,1.670,3.068,-9.099
24.150,1.770,2.929,-10.345
30.010,1.610,3.800,-9.218
26.060,1.510,2.939,-7.404
27.390,2.040,2.646,-9.701
29.940,2.030,2.982,-9.487
21.140,3.820,-0.922,-5.503
27.140,3.520,-1.046,-4.312
26.160,2.900,-1.115,-4.002
25.560,3.690,-1.240,-4.647
23.010,3.610,-1.129,-4.700
26.140,2.680,-1.170,-4.741
22.580,3.850,-1.031,-5.181
26.600,3.760,-0.914,-4.822
25.830,0.880,-3.334,-9.485
25.710,0.990,-3.114,-7.408
25.750,0.880,-3.675,-9.330
31.570,0.740,-3.818,-7.904
23.950,0.980,-3.511,-10.202
25.330,0.700,-3.306,-9.565
26.440,0.730,-3.439,-10.796
23.740,1.010,-3.816,-8.162
27.300,2.100,-0.000,0.000
25.730,2.000,-0.000,0.000
23.810,2.370,-0.000,0.000
20.680,1.960,-0.000,0.000
24.940,2.750,-0.000,0.000
23.050,1.930,-0.000,0.000
25.510,2.410,-0.000,0.000
27.160,2.620,-0.000,0.000
19.510,3.850,-1.212,-4.332
18.230,3.650,-1.270,-4.216
23.800,3.260,-1.195,-4.345
16.530,4.010,-1.049,-4.517
18.890,4.330,-1.144,-5.072
16.700,3.290,-1.219,-4.723
19.270,4.490,-1.579,-4.627
20.000,4.000,-1.149,-4.549
19.450,2.770,-2.130,-0.024
19.070,2.690,-2.558,-0.019
22.940,2.970,-1.820,-0.020
25.170,2.720,-2.438,-0.021
27.390,3.110,-2.485,0.032
19.790,2.650,-2.380,0.025
20.820,3.210,-1.960,0.035
24.530,3.120,-2.261,0.026
24.050,3.080,-1.067,0.478
18.150,2.550,-0.969,0.424
19.190,2.370,-1.018,0.443
25.530,2.940,-1.239,0.608
21.870,2.640,-1.006,0.448
17.620,3.320,-0.956,0.567
22.970,2.670,-1.109,0.552
17.780,2.730,-1.210,0.508
24.390,-1.770,1.930,-13.497
33.150,-2.090,1.463,-15.572
34.360,-1.740,1.393,-15.278
28.430,-1.800,1.671,-14.726
32.270,-1.870,1.385,-11.758
33.500,-1.910,1.849,-15.723
27.280,-1.920,1.877,-14.521
33.780,-2.100,1.550,-12.862
18.360,2.030,-0.012,-0.004
25.780,2.790,-0.011,-0.004
18.990,2.100,-0.011,-0.004
23.760,2.020,-0.011,-0.004
25.690,2.100,0.000,0.000
25.890,2.440,0.000,0.000
18.030,2.430,0.000,0.000
26.530,2.000,0.000,0.000
23.530,3.140,0.615,-0.273
20.080,3.330,0.683,-0.297
19.960,2.450,0.566,-0.353
24.900,2.250,0.614,-0.310
27.830,2.480,0.474,-0.293
22.940,2.890,0.655,-0.291
22.460,3.340,0.646,-0.296
27.320,2.650,0.491,-0.335
25.820,2.310,1.897,0.905
25.650,2.810,1.742,0.877
25.280,3.060,1.921,0.773
26.170,2.180,2.034,0.729
21.900,2.200,1.878,0.674
24.180,3.070,1.552,0.891
25.280,2.140,1.656,0.926
24.350,2.440,1.696,0.663
24.100,3.810,1.091,0.096
23.020,3.410,1.057,0.074
19.180,2.940,1.257,0.099
25.610,3.630,1.240,0.108
27.950,2.780,1.222,-0.050
27.880,3.360,1.429,-0.059
21.290,3.420,1.209,-0.054
23.140,3.580,1.277,-0.046
29.100,0.700,5.859,-10.960
31.890,0.650,5.693,-8.908
29.470,0.600,4.211,-9.507
26.010,0.840,4.969,-12.041
24.730,0.760,6.080,-11.842
22.940,0.700,4.597,-9.916
26.350,0.740,5.197,-9.189
22.050,0.860,6.289,-9.131
25.500,2.320,-0.001,0.001
18.600,2.540,-0.001,0.001
20.420,2.650,-0.001,0.001
22.840,2.520,-0.001,0.001
21.130,2.970,0.311,-0.138
22.620,2.360,0.281,-0.125
22.950,2.760,0.265,-0.157
17.760,3.090,0.301,-0.160
34.630,-0.010,-0.708,-4.245
33.150,-0.010,-0.720,-4.030
31.210,-0.010,-0.973,-4.440
33.510,-0.010,-0.741,-3.851
28.780,-0.010,-0.914,-5.041
32.840,-0.010,-1.024,-4.408
32.940,-0.010,-1.150,-3.927
28.190,-0.010,-1.051,-4.219
24.020,2.310,-2.130,-0.921
23.530,2.800,-2.104,-0.785
19.090,2.250,-1.925,-0.698
26.600,2.540,-2.495,-0.739
19.580,2.170,-2.546,-0.914
24.730,2.540,-2.369,-0.707
23.250,2.280,-2.184,-0.699
20.450,2.310,-2.165,-0.752
31.760,0.740,5.536,-9.169
29.350,0.930,5.320,-7.364
28.190,0.730,4.594,-9.436
32.010,0.960,3.909,-7.074
25.440,0.720,4.272,-8.376
22.760,0.830,4.495,-7.420
24.480,0.760,4.692,-8.908
32.480,0.720,5.447,-7.301
33.550,0.600,-1.417,-6.206
23.970,0.510,-1.571,-7.666
33.960,0.510,-1.175,-6.625
27.600,0.530,-1.148,-6.560
28.070,0.570,-1.263,-8.486
26.160,0.550,-1.437,-8.050
28.720,0.500,-1.179,-6.388
28.280,0.520,-1.202,-8.415
24.370,1.050,-1.578,-6.219
27.970,0.890,-1.560,-5.405
27.040,0.960,-1.760,-5.870
22.410,1.080,-2.046,-6.044
27.340,0.880,-1.938,-6.373
23.230,1.150,-1.733,-7.107
27.950,0.990,-1.969,-6.366
25.820,0.840,-2.143,-6.492
34.100,-0.140,1.939,-8.065
30.870,-0.120,1.791,-6.867
33.870,-0.130,2.021,-7.394
29.920,-0.150,1.970,-7.074
27.810,-0.130,2.184,-7.401
34.730,-0.120,2.193,-9.878
25.780,-0.150,2.278,-7.313
30.000,-0.120,2.477,-9.052
29.570,0.600,0.091,-8.066
24.780,0.620,0.087,-7.605
31.540,0.550,0.095,-7.889
30.520,0.740,0.085,-8.367
25.990,0.530,-0.497,-6.665
32.860,0.580,-0.385,-7.751
29.500,0.540,-0.394,-7.305
29.330,0.690,-0.441,-5.967
21.570,2.560,-0.003,0.000
26.100,2.290,-0.003,0.000
25.460,2.350,-0.003,0.001
26.280,2.360,-0.002,0.000
22.260,2.160,0.073,-0.061
23.190,2.230,0.084,-0.068
22.800,3.080,0.065,-0.071
23.910,2.260,0.085,-0.068
16.880,3.870,-0.064,-1.559
17.360,3.420,-0.066,-1.580
19.270,3.840,-0.080,-1.647
20.520,4.490,-0.073,-1.883
17.330,4.160,0.422,-0.919
17.610,3.140,0.577,-1.104
18.770,4.440,0.409,-0.985
21.000,3.230,0.480,-1.072
17.110,3.920,0.116,-0.156
20.750,4.070,0.098,-0.151
22.770,3.910,0.090,-0.200
24.510,2.990,0.098,-0.153
23.670,4.250,0.029,-0.159
20.570,3.870,0.030,-0.133
17.560,4.160,0.025,-0.117
18.680,3.540,0.026,-0.119
17.870,3.130,0.915,-0.500
20.300,2.990,0.948,-0.634
19.590,2.870,1.226,-0.498
25.680,2.360,0.976,-0.556
19.750,2.760,0.753,-0.447
19.530,2.920,1.081,-0.514
22.690,3.080,0.814,-0.487
23.410,3.340,1.036,-0.551
23.570,3.040,-2.064,1.234
21.840,2.100,-2.220,1.055
25.790,2.200,-2.136,0.896
22.380,2.680,-2.112,1.220
24.640,2.320,-1.720,0.916
24.090,2.570,-1.539,0.878
25.520,3.060,-1.343,0.965
26.050,2.380,-1.499,0.785
26.760,0.420,2.402,-15.612
26.710,0.420,3.258,-14.255
24.520,0.440,3.028,-14.475
25.930,0.380,3.187,-14.156
30.670,0.440,2.891,-12.867
26.440,0.380,2.637,-10.601
24.980,0.380,2.742,-12.179
29.990,0.340,3.212,-11.464
25.220,3.260,0.409,-0.128
25.400,2.370,0.467,-0.103
27.360,2.410,0.373,-0.121
22.200,2.990,0.483,-0.120
25.180,3.160,0.460,-0.167
22.980,2.480,0.600,-0.171
26.650,2.650,0.560,-0.163
18.700,2.990,0.566,-0.167
24.050,2.780,0.179,-0.042
22.890,2.870,0.173,-0.046
23.650,3.390,0.234,-0.044
20.720,2.710,0.190,-0.052
26.260,3.110,0.454,-0.113
25.370,2.420,0.440,-0.130
19.570,2.490,0.466,-0.101
23.230,2.540,0.424,-0.125
23.820,3.930,-1.197,-6.132
21.500,3.260,-1.292,-6.027
20.820,3.510,-1.500,-5.537
20.280,3.620,-1.563,-7.068
25.750,3.100,-2.890,-4.297
18.910,3.250,-2.350,-4.390
23.400,3.340,-2.805,-5.271
19.490,3.910,-2.333,-4.737
31.150,1.150,3.006,-7.969
23.100,1.290,2.862,-9.478
22.340,1.220,2.643,-8.768
25.150,1.360,2.394,-9.360
23.500,1.540,3.380,-10.461
30.740,1.170,3.210,-9.095
31.800,1.350,3.417,-7.493
28.680,1.110,2.768,-8.882
12.270,12.140,0.709,-5.079
17.600,16.730,0.802,-5.263
17.880,12.290,0.849,-4.608
16.480,15.340,0.717,-4.566
13.480,13.270,0.669,-4.600
13.660,11.390,0.822,-5.823
17.780,14.200,0.737,-5.875
14.940,15.880,0.613,-5.305
18.670,11.800,1.007,-9.911
16.880,10.150,0.855,-7.578
13.070,9.260,1.190,-9.191
13.930,8.950,1.141,-8.792
12.940,10.070,1.273,-11.667
18.210,9.320,1.002,-10.871
16.410,10.550,0.997,-9.739
18.510,9.160,0.998,-9.838
26.990,5.600,1.826,-14.125
19.230,4.890,1.744,-19.476
23.850,5.780,1.917,-14.571
28.350,5.560,1.502,-17.994
28.800,4.880,2.053,-19.742
27.560,5.550,1.545,-19.931
24.270,4.140,1.392,-19.656
26.880,4.500,1.789,-14.699
25.040,3.050,5.159,-3.471
22.310,2.550,6.544,-3.843
22.030,3.500,6.775,-3.558
24.330,3.030,7.308,-3.715
17.410,3.050,8.032,-3.660
22.700,3.620,8.120,-3.820
25.580,3.150,8.067,-3.030
19.840,3.100,7.101,-3.742
24.400,3.190,5.777,-3.720
21.350,3.820,6.466,-3.531
17.750,3.850,4.641,-3.297
22.820,4.080,4.910,-3.888
19.200,4.100,6.096,-2.741
16.940,3.860,6.475,-3.124
22.920,4.130,5.365,-2.540
23.060,3.270,5.966,-3.176
17.490,3.800,7.085,-3.707
18.490,3.400,9.820,-4.698
23.540,3.620,7.686,-3.434
23.630,3.230,9.801,-3.973
20.600,3.540,7.161,-3.759
23.090,4.030,8.878,-4.250
22.900,2.910,8.992,-3.280
21.140,4.130,10.266,-3.280
15.720,4.420,7.811,-3.993
16.990,4.160,7.933,-4.204
21.330,3.600,7.822,-5.244
17.080,4.330,9.145,-4.697
17.500,4.790,8.900,-3.333
17.400,4.660,9.263,-3.617
17.530,3.870,9.695,-3.173
18.160,4.170,8.123,-2.893
28.440,2.980,-0.585,-0.109
25.950,3.900,-0.565,-0.107
20.310,2.710,-0.586,-0.117
23.040,3.260,-0.490,-0.127
25.620,2.910,-0.563,-0.186
25.180,2.740,-0.482,-0.180
19.900,3.320,-0.521,-0.169
27.320,3.640,-0.573,-0.191
20.960,3.090,0.947,-16.149
20.680,4.010,0.804,-14.202
18.430,3.810,0.727,-14.113
18.990,3.920,0.845,-14.735
19.900,3.740,2.589,-10.889
23.920,3.430,2.403,-12.762
23.900,3.620,2.288,-10.126
22.630,3.580,2.944,-9.970
24.230,3.370,-1.804,-1.723
26.960,2.650,-2.134,-1.428
24.440,2.740,-2.089,-1.878
19.950,2.870,-2.178,-1.619
22.480,3.260,-2.260,-1.698
27.750,3.800,-2.679,-1.369
22.280,3.590,-1.869,-1.410
22.950,3.420,-2.689,-1.384
24.870,8.020,0.272,-13.043
25.520,10.410,0.285,-12.845
21.580,8.140,0.247,-11.390
25.090,8.220,0.279,-12.095
24.560,10.240,0.273,-9.217
23.420,10.730,0.292,-11.824
21.890,8.560,0.294,-12.582
23.120,9.560,0.323,-9.629
31.930,-1.740,0.562,-19.051
35.840,-1.730,0.568,-17.444
28.860,-1.490,0.652,-21.141
30.370,-1.360,0.511,-17.304
31.830,-1.740,0.602,-16.452
32.940,-1.750,0.588,-20.406
25.330,-1.630,0.685,-23.146
33.240,-1.440,0.754,-21.230
36.840,-2.170,3.370,-22.905
28.560,-1.700,2.578,-24.117
37.910,-2.100,2.358,-23.783
31.910,-1.670,2.796,-23.523
30.290,-1.680,2.997,-28.916
34.740,-1.680,3.196,-30.398
30.620,-1.780,3.255,-24.516
35.790,-2.120,3.361,-28.630
33.170,-2.170,-0.261,-19.957
24.090,-1.700,-0.237,-22.463
23.350,-1.880,-0.218,-18.246
27.260,-1.670,-0.266,-23.406
26.970,-2.050,0.056,-17.352
27.240,-1.980,0.064,-21.420
29.630,-2.080,0.061,-21.781
32.540,-2.280,0.081,-23.706
35.490,-2.570,-1.531,-25.658
33.420,-2.440,-1.526,-25.888
25.940,-2.150,-1.676,-19.363
36.480,-2.040,-1.341,-18.899
32.830,-2.230,-1.212,-23.013
37.410,-2.000,-1.560,-24.242
31.160,-2.840,-1.490,-25.109
31.210,-2.530,-1.514,-18.420
35.240,2.850,3.720,-16.545
36.440,2.820,2.796,-19.362
27.840,2.370,3.234,-18.290
31.730,2.460,3.428,-14.208
30.570,2.620,3.261,-18.672
36.040,2.430,3.086,-19.870
36.290,2.290,3.180,-14.051
26.790,2.360,3.580,-15.096
24.600,-0.170,2.693,-20.531
29.550,-0.160,2.147,-27.047
27.670,-0.120,2.319,-28.169
31.650,-0.140,2.560,-22.370
25.140,-0.130,2.478,-22.305
34.210,-0.130,2.902,-30.722
26.190,-0.130,2.088,-29.059
24.470,-0.130,2.450,-24.913
30.510,-2.430,-4.023,-24.660
21.560,-1.870,-4.386,-23.359
25.100,-2.600,-3.062,-21.515
23.510,-2.290,-3.518,-20.869
24.660,-1.980,-3.130,-23.291
32.080,-2.630,-4.013,-17.934
25.680,-2.600,-3.371,-21.391
32.280,-2.330,-3.062,-18.239
29.480,1.140,0.007,-16.865
25.230,1.250,0.008,-19.688
33.970,1.080,0.006,-17.186
25.180,0.890,0.009,-16.322
31.870,1.060,0.062,-22.707
23.830,1.100,0.056,-17.810
26.880,0.900,0.064,-22.170
29.770,1.170,0.056,-18.347
22.570,7.900,-1.151,-9.751
18.870,8.160,-1.052,-11.780
21.210,7.850,-1.068,-13.647
18.350,9.850,-1.010,-9.418
24.730,8.350,-1.236,-11.037
21.400,6.930,-1.368,-10.965
19.620,8.370,-1.437,-9.481
18.990,7.190,-1.158,-10.332
30.310,0.260,-2.497,-21.263
26.820,0.230,-2.714,-20.788
27.680,0.220,-2.543,-15.160
30.160,0.270,-2.531,-19.622
24.940,0.230,-2.744,-16.563
27.260,0.260,-2.533,-17.803
26.610,0.200,-2.570,-21.680
26.000,0.260,-2.551,-15.282
23.900,2.990,-3.135,0.115
21.710,2.850,-3.050,0.138
18.490,3.100,-3.381,0.140
18.960,2.310,-2.939,0.145
23.380,2.370,-3.597,0.117
21.090,2.440,-3.610,0.118
26.510,2.720,-3.411,0.105
24.080,2.990,-2.485,0.094
31.290,-1.080,1.555,-23.341
31.140,-1.150,1.091,-16.386
28.650,-1.200,1.302,-16.318
30.320,-0.980,1.343,-20.540
25.850,-1.220,1.454,-17.000
30.880,-0.920,1.361,-17.041
25.640,-0.990,1.215,-16.242
24.930,-1.180,1.228,-23.253
25.450,2.810,0.112,-0.071
24.110,2.730,0.098,-0.084
23.280,2.610,0.123,-0.077
21.120,2.570,0.134,-0.098
19.530,2.800,0.142,-0.043
26.610,2.060,0.166,-0.037
18.510,2.830,0.159,-0.042
22.130,2.250,0.173,-0.037
27.640,-1.120,-2.308,-18.635
31.650,-1.250,-2.293,-24.219
30.500,-1.510,-2.247,-23.836
34.580,-1.250,-2.179,-20.475
30.970,-1.130,-1.613,-23.096
35.250,-1.070,-2.255,-24.432
26.490,-1.370,-1.671,-24.347
26.680,-1.410,-2.194,-26.515
27.060,-4.050,2.195,-18.618
23.580,-4.160,1.950,-18.212
31.290,-3.140,2.312,-24.983
26.160,-4.190,2.510,-18.142
22.260,-3.540,1.927,-22.052
27.620,-3.490,1.736,-24.401
25.630,-3.970,2.103,-19.172
23.950,-3.190,1.640,-25.133
24.120,2.460,0.340,-0.211
20.260,2.290,0.364,-0.226
25.830,2.800,0.451,-0.211
22.890,2.120,0.453,-0.195
25.010,2.300,0.452,-0.188
25.820,2.760,0.388,-0.252
18.880,2.690,0.506,-0.218
19.450,2.300,0.404,-0.228
24.730,2.500,-3.396,0.794
18.680,2.320,-2.657,0.831
20.620,2.880,-3.624,1.071
18.950,2.280,-3.173,0.797
24.380,2.090,-4.164,0.127
22.560,2.970,-3.921,0.149
21.910,3.010,-3.464,0.145
23.810,2.780,-4.273,0.133
26.360,3.630,-0.128,-11.579
18.170,4.010,-0.168,-12.160
26.470,3.920,-0.141,-13.082
24.700,3.500,-0.152,-10.710
20.250,4.810,-0.010,-10.890
24.620,3.700,-0.008,-12.019
23.730,4.400,-0.010,-9.806
20.420,4.180,-0.009,-12.301
37.590,-5.510,0.268,-17.770
29.660,-7.300,0.222,-23.334
32.430,-6.190,0.222,-22.908
27.220,-5.350,0.290,-17.087
30.690,-6.760,0.246,-24.054
32.220,-5.640,0.168,-19.599
33.800,-6.070,0.180,-20.311
29.440,-6.070,0.231,-17.130
25.060,2.710,0.169,-0.021
23.520,2.590,0.150,-0.024
21.460,2.090,0.160,-0.017
24.480,2.600,0.154,-0.022
20.840,2.570,0.340,-0.040
22.290,2.740,0.341,-0.039
19.930,2.250,0.298,-0.045
22.010,2.710,0.341,-0.046
39.430,-7.430,4.228,-23.541
34.660,-7.070,4.890,-18.494
38.840,-6.930,3.641,-22.507
33.360,-5.910,3.906,-21.243
35.480,-5.850,3.766,-20.027
34.160,-7.940,4.652,-19.303
36.700,-5.730,3.670,-21.169
28.080,-5.780,4.076,-25.787
35.720,-5.540,-3.247,-21.824
35.820,-6.110,-2.738,-18.504
28.410,-5.760,-3.757,-21.760
26.720,-5.650,-2.685,-19.529
32.950,-6.400,-4.212,-16.489
34.700,-7.420,-3.692,-15.829
35.090,-5.600,-3.688,-21.447
33.980,-7.380,-2.881,-18.682
24.370,-1.640,-0.033,-14.104
27.870,-1.500,-0.035,-11.958
24.210,-1.770,-0.044,-12.128
28.050,-1.690,-0.037,-11.752
24.710,-1.430,0.557,-9.718
27.290,-1.610,0.455,-13.359
26.380,-1.890,0.569,-13.591
26.350,-1.700,0.567,-10.525
33.650,-7.110,1.575,-16.831
34.300,-7.930,1.907,-22.028
29.350,-6.680,1.579,-20.701
32.570,-7.860,2.047,-17.690
33.880,-7.340,1.633,-18.165
26.210,-7.740,1.660,-17.691
28.930,-8.380,2.180,-19.170
36.350,-7.120,2.345,-19.205
27.830,-4.160,1.166,-18.658
25.680,-5.440,1.427,-13.847
34.210,-5.340,1.498,-17.643
33.370,-5.430,1.595,-17.144
25.990,-4.690,1.356,-14.608
34.720,-3.990,1.539,-16.908
29.470,-5.240,1.505,-15.339
26.960,-5.660,1.748,-17.597
27.870,-5.690,0.250,-20.485
28.680,-5.610,0.218,-20.716
24.190,-7.540,0.301,-18.545
29.790,-5.720,0.278,-18.459
24.610,-6.310,0.207,-22.965
24.550,-7.400,0.220,-18.975
23.560,-6.990,0.213,-19.822
26.290,-7.790,0.240,-24.175
18.350,2.770,2.826,-2.254
21.140,2.870,2.671,-2.283
20.240,3.980,2.888,-1.842
21.200,3.550,2.271,-2.558
18.450,3.610,2.218,-2.278
19.060,3.250,2.841,-2.127
18.340,3.060,2.823,-2.073
18.370,3.360,2.590,-1.866
23.890,2.080,-0.000,0.000
21.740,2.240,-0.000,0.000
20.480,2.150,-0.000,0.000
27.440,2.330,-0.000,0.000
25.140,2.590,-0.049,0.026
21.880,2.490,-0.055,0.033
24.710,2.400,-0.060,0.031
24.670,1.920,-0.051,0.035
29.290,2.130,-1.462,-2.690
30.300,2.560,-1.470,-2.988
30.690,1.850,-1.179,-2.583
23.940,2.210,-1.105,-2.556
24.250,2.450,-1.294,-4.028
28.550,1.850,-1.298,-3.570
21.180,1.970,-1.305,-4.011
29.020,1.940,-1.369,-3.732
24.960,0.120,3.083,-10.670
25.700,0.120,2.450,-13.040
27.400,0.090,3.155,-9.984
30.410,0.110,3.144,-10.184
25.450,0.100,2.249,-12.624
29.410,0.110,3.035,-9.085
22.500,0.120,2.684,-9.425
28.620,0.110,3.246,-10.456
33.460,0.870,3.372,-9.085
26.050,0.680,4.508,-7.867
25.650,0.640,3.889,-6.663
28.730,0.840,4.805,-7.879
33.440,0.640,4.536,-5.846
30.920,0.820,4.080,-7.089
31.700,0.790,4.641,-8.592
26.780,0.690,3.612,-6.623
19.740,3.250,0.062,-0.137
24.180,3.300,0.066,-0.122
25.030,2.940,0.069,-0.136
19.510,3.580,0.072,-0.136
25.030,2.820,0.012,-0.084
23.430,2.780,0.016,-0.105
23.110,3.640,0.012,-0.079
24.210,2.910,0.016,-0.090
28.520,2.880,0.090,0.024
26.860,3.970,0.087,0.032
20.260,3.140,0.087,0.027
21.170,2.960,0.081,0.033
25.980,3.770,-0.013,0.027
28.490,3.310,-0.014,0.029
26.880,3.810,-0.013,0.025
20.560,4.070,-0.015,0.027
23.790,2.130,-0.830,-0.260
24.100,3.120,-0.794,-0.339
19.510,2.770,-0.772,-0.352
21.240,3.010,-0.725,-0.262
22.170,2.250,-0.872,-0.286
20.430,2.820,-0.868,-0.295
27.530,2.480,-0.952,-0.406
23.270,2.960,-0.930,-0.392
23.140,3.750,0.072,0.030
22.390,3.220,0.060,0.027
23.520,2.900,0.057,0.035
27.870,2.650,0.063,0.036
19.970,2.980,0.161,0.055
24.710,3.690,0.131,0.078
22.650,2.770,0.150,0.061
27.690,3.620,0.176,0.057
20.520,7.580,-0.971,-8.971
18.180,8.120,-0.982,-12.980
17.790,8.080,-0.758,-8.753
16.170,9.330,-0.751,-9.528
21.090,7.640,-0.633,-11.998
17.230,8.450,-0.837,-11.458
18.190,9.640,-0.798,-8.874
19.690,9.340,-0.783,-13.216
23.610,2.950,-9.008,-4.216
19.960,2.270,-8.530,-4.919
25.280,2.180,-8.659,-5.224
27.260,2.310,-8.332,-3.970
24.510,2.780,-9.301,-4.584
25.350,2.210,-9.755,-4.306
24.000,2.720,-9.076,-4.686
27.500,2.470,-7.811,-5.000
21.460,3.570,0.570,0.259
24.980,3.290,0.556,0.274
18.280,3.110,0.441,0.280
21.930,3.450,0.447,0.280
21.360,3.410,0.685,0.183
25.910,3.120,0.689,0.259
24.330,2.810,0.641,0.185
18.730,2.720,0.518,0.206
26.750,2.870,1.856,0.661
23.520,2.460,1.673,0.666
18.540,2.180,1.597,0.592
20.160,3.080,1.787,0.564
18.550,2.300,2.007,1.044
22.890,2.120,1.966,1.087
19.310,2.300,2.021,1.352
19.450,2.130,2.064,1.123
22.810,3.990,3.682,-4.959
20.500,3.630,3.898,-5.756
19.540,3.630,3.403,-4.906
17.450,3.100,3.776,-6.310
23.540,2.940,3.788,-5.319
18.830,3.260,2.809,-4.624
24.430,3.130,3.246,-4.386
24.260,3.410,3.971,-5.951
22.020,2.230,1.598,-3.031
28.300,2.160,2.021,-3.484
28.620,2.950,1.897,-2.495
26.660,2.250,1.643,-2.795
25.620,2.160,2.103,-3.590
