   BENCHMARK INFORMATION
benchmark definition:    comparison_robust.xml
name:                    comparison_robust
run sets:                SMPMC, PAYNT-AR-1-by-1, PAYNT-AR-MDP-Eval, SMT(LRA)
date:                    Fri, 2025-07-25 19:28:37 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 4 with options '-m molehill --ce none --constraint existsforall' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
mdp-families-unsat_mem_1_rover-100-big_1.yml                           false                            0.39        0.52        None
mdp-families-unsat_mem_1_rover-1000-big-family_1.yml                   false                           17.39       17.51        None
mdp-families-unsat_mem_1_rover-1000_1.yml                              false                            0.68        0.83        None
mdp-families-unsat_mem_1_uav-operator-roz-workload-big-family_1.yml    false                            7.48        7.62        None
mdp-families-unsat_mem_1_uav-operator-roz-workload_1.yml               false                            1.04        1.18        None
mdp-families-unsat_mem_1_uav-roz-big-family_1.yml                      false                            2.32        2.47        None
mdp-families-unsat_mem_1_uav-roz_1.yml                                 false                            1.19        1.34        None
mdp-families-unsat_mem_1_virus-big-family_1.yml                        false                            7.76        7.89        None
other-unsat_box-pushing.yml                                            TIMEOUT                       1800.61     1800.84        None
other-unsat_dpm.yml                                                    TIMEOUT                       1800.61     1800.91        None
other-unsat_maze.yml                                                   false                            0.48        0.66        None
pomdp-families-unsat_mem_1_avoid_1.yml                                 false                            2.38        2.54        None
pomdp-families-unsat_mem_1_dpm-switch-q10_1.yml                        false                          653.74      653.92        None
pomdp-families-unsat_mem_1_dpm_1.yml                                   false                          600.24      600.41        None
pomdp-families-unsat_mem_1_obstacles-8-3_1.yml                         false                            0.52        0.69        None
pomdp-families-unsat_mem_1_obstacles-8-6_1.yml                         false                            0.65        0.80        None
pomdp-families-unsat_mem_1_obstacles-maze-4-2_1.yml                    false                            0.62        0.74        None
pomdp-families-unsat_mem_1_obstacles-maze-4_1.yml                      false                            0.54        0.66        None
pomdp-families-unsat_mem_2_avoid_2.yml                                 TIMEOUT                       1800.63     1800.83        None
pomdp-families-unsat_mem_2_dpm-switch-q10_2.yml                        TIMEOUT                       1800.62     1800.79        None
pomdp-families-unsat_mem_2_dpm_2.yml                                   TIMEOUT                       1800.63     1800.81        None
pomdp-families-unsat_mem_2_obstacles-8-3_2.yml                         TIMEOUT                       1800.61     1800.80        None
pomdp-families-unsat_mem_2_obstacles-8-6_2.yml                         TIMEOUT                       1800.62     1800.82        None
pomdp-families-unsat_mem_2_obstacles-maze-4-2_2.yml                    TIMEOUT                       1800.61     1800.82        None
pomdp-families-unsat_mem_2_obstacles-maze-4_2.yml                      false                          275.17      275.31        None
pomdp-families-unsat_mem_3_obstacles-8-3_3.yml                         TIMEOUT                       1800.62     1800.80        None
pomdp-families-unsat_mem_3_obstacles-maze-4-2_3.yml                    TIMEOUT                       1800.61     1800.84        None
pomdp-families-unsat_mem_3_obstacles-maze-4_3.yml                      TIMEOUT                       1800.62     1800.81        None
------------------------------------------------------------------------------------------------------------------------------------
Run set 2                                                              done                         70233.51     3606.78           -


PAYNT-AR-MDP-Eval
Run set 3 of 4 with options 'robust_policy_baseline.py --synthesizer ar-mdp-eval --timeout 1000000000' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
------------------------------------------------------------------------------------------------------------------------------------
mdp-families-sat_mem_1_avoid-8-2-big-family_1.yml                      TIMEOUT                       1800.62     1801.51        None
mdp-families-sat_mem_1_avoid-8-2-easy-big-family_1.yml                 TIMEOUT                       1800.68     1801.65        None
mdp-families-sat_mem_1_avoid-8-2-easy_1.yml                            TIMEOUT                       1800.64     1801.54        None
mdp-families-sat_mem_1_avoid-8-2_1.yml                                 TIMEOUT                       1800.65     1801.61        None
mdp-families-sat_mem_1_catch-5_1.yml                                   TIMEOUT                       1800.60     1801.62        None
mdp-families-sat_mem_1_dpm-switch-q10-big-big-family_1.yml             true                           355.16      355.91        None
mdp-families-sat_mem_1_dpm-switch-q10-big-family_1.yml                 TIMEOUT                       1800.61     1801.54        None
mdp-families-sat_mem_1_dpm-switch-q10-big_1.yml                        true                             3.93        4.66        None
mdp-families-sat_mem_1_dpm-switch-q10_1.yml                            TIMEOUT                       1800.61     1801.50        None
mdp-families-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml       TIMEOUT                       1800.62     1801.46        None
mdp-families-sat_mem_1_obstacles-10-6-skip-easy_1.yml                  TIMEOUT                       1800.60     1801.51        None
mdp-families-sat_mem_1_obstacles-demo_1.yml                            true                             0.41        1.09        None
mdp-families-sat_mem_1_pacman-6_1.yml                                  true                            10.02       10.71        None
mdp-families-sat_mem_1_rocks-4-2_1.yml                                 true                             3.84        4.52        None
mdp-families-sat_mem_1_rocks-6-4-big-family_1.yml                      TIMEOUT                       1800.61     1801.49        None
mdp-families-sat_mem_1_rocks-6-4_1.yml                                 true                            21.75       22.42        None
mdp-families-sat_mem_1_rocks-8-1_1.yml                                 true                             0.76        1.41        None
mdp-families-sat_mem_1_rover-100-big-big-family_1.yml                  TIMEOUT                       1800.61     1801.40        None
mdp-families-sat_mem_1_rover-100-big_1.yml                             true                             0.54        1.18        None
mdp-families-sat_mem_1_rover-1000-big-family_1.yml                     TIMEOUT                       1800.65     1801.34        None
mdp-families-sat_mem_1_rover-1000_1.yml                                true                             1.76        2.35        None
mdp-families-sat_mem_1_uav-operator-roz-workload-big-family_1.yml      TIMEOUT                       1800.64     1801.32        None
mdp-families-sat_mem_1_uav-operator-roz-workload_1.yml                 true                             4.64        5.23        None
mdp-families-sat_mem_1_uav-roz-big-family_1.yml                        true                            39.23       39.83        None
mdp-families-sat_mem_1_uav-roz_1.yml                                   true                             3.78        4.36        None
