   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Fri, 2025-07-25 03:10:18 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_3_query-s3_3.yml              true                            90.18       90.32        None
pomdps-sat_mem_3_refuel-06_3.yml             true                             7.98        8.13        None
pomdps-sat_mem_4_4x3-95_4.yml                true                           169.18      169.35        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             1.18        1.35        None
jair-unsat_box-pushing-1fsc.yml              false                            2.89        3.06        None
jair-unsat_box-pushing-2fsc.yml              false                           46.57       46.72        None
jair-unsat_dpm.yml                           false                            0.73        0.85        None
jair-unsat_grid-10-sl-4fsc.yml               TIMEOUT                       1800.62     1800.81        None
jair-unsat_grid-meet-sl-2fsc.yml             false                           95.99       96.12        None
jair-unsat_grid.yml                          false                            2.40        2.54        None
jair-unsat_grid3x3-1fsc.yml                  false                            1.54        1.69        None
jair-unsat_grid3x3-2fsc.yml                  OUT OF MEMORY                 1302.91     1303.59        None
jair-unsat_herman.yml                        false                           81.45       81.58        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.62     1800.78        None
jair-unsat_maze.yml                          TIMEOUT                       1800.62     1800.75        None
jair-unsat_pole-res.yml                      false                            0.66        0.81        None
jair-unsat_pole.yml                          false                            1.58        1.72        None
jair-unsat_recycling-2fsc.yml                false                            0.60        0.74        None
jair-unsat_recycling-3fsc.yml                false                            4.05        4.21        None
jair-unsat_refuel-06-res.yml                 false                            0.56        0.69        None
jair-unsat_tiny_rewards.yml                  false                            0.50        0.61        None
pomdps-unsat_mem_1_4x3-95_1.yml              false                            0.50        0.64        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            false                            0.36        0.48        None
pomdps-unsat_mem_1_drone-4-1_1.yml           false                            1.42        1.55        None
pomdps-unsat_mem_1_drone-4-2_1.yml           false                            0.62        0.78        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.64     1800.82        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.48        0.61        None
pomdps-unsat_mem_1_hallway_1.yml             TIMEOUT                       1800.74     1801.00        None
pomdps-unsat_mem_1_maze-alex_1.yml           TIMEOUT                       1800.61     1800.81        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        false                            3.41        3.54        None
pomdps-unsat_mem_1_network_1.yml             false                            0.35        0.50        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.38        0.49        None
pomdps-unsat_mem_1_query-s2_1.yml            false                            0.36        0.50        None
pomdps-unsat_mem_1_query-s3_1.yml            false                            0.88        1.02        None
pomdps-unsat_mem_1_refuel-06_1.yml           false                            1.02        1.14        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.67     1800.86        None
pomdps-unsat_mem_1_rocks-12_1.yml            false                          334.45      334.60        None
pomdps-unsat_mem_2_4x3-95_2.yml              false                            0.57        0.70        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            false                            0.56        0.68        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.40        0.52        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.62     1800.75        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        false                            1.26        1.40        None
pomdps-unsat_mem_2_network_2.yml             false                            0.64        0.78        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.55     1801.38        None
pomdps-unsat_mem_2_query-s2_2.yml            false                            0.74        0.88        None
pomdps-unsat_mem_2_query-s3_2.yml            false                           97.53       97.68        None
pomdps-unsat_mem_2_refuel-06_2.yml           TIMEOUT                       1800.62     1800.83        None
pomdps-unsat_mem_3_4x3-95_3.yml              false                           18.64       18.78        None
pomdps-unsat_mem_3_4x5x2-95_3.yml            false                            2.49        2.60        None
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml    false                            0.47        0.59        None
pomdps-unsat_mem_3_maze-alex_3.yml           false                            0.36        0.48        None
pomdps-unsat_mem_3_network_3.yml             false                           83.34       83.46        None
pomdps-unsat_mem_3_query-s2_3.yml            false                           28.09       28.23        None
pomdps-unsat_mem_3_query-s3_3.yml            false                           60.96       61.10        None
pomdps-unsat_mem_3_refuel-06_3.yml           TIMEOUT                       1800.62     1800.82        None
pomdps-unsat_mem_4_4x3-95_4.yml              false                          601.88      602.05        None
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml    false                            5.02        5.17        None
----------------------------------------------------------------------------------------------------------
Run set 2                                    done                         38244.19     1930.86           -


PAYNT-CEGIS
Run set 3 of 5 with options 'build/paynt/paynt.py --method cegis' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------
jair-sat_box-pushing-1fsc.yml                unknown                          2.80        3.56        None
jair-sat_box-pushing-2fsc.yml                unknown                          8.16        8.90        None
jair-sat_dpm.yml                             true                             1.22        1.98        None
jair-sat_grid-10-sl-4fsc.yml                 true                             0.69        1.43        None
jair-sat_grid-meet-sl-2fsc.yml               true                            39.81       40.52        None
jair-sat_grid.yml                            true                             0.73        1.44        None
jair-sat_grid3x3-1fsc.yml                    unknown                          0.71        1.41        None
jair-sat_grid3x3-2fsc.yml                    unknown                          2.89        3.61        None
jair-sat_herman.yml                          true                            40.59       41.31        None
jair-sat_maze-sl-5.yml                       TIMEOUT                       1800.60     1801.47        None
jair-sat_maze.yml                            true                            14.80       15.50        None
jair-sat_pole-res.yml                        unknown                          0.46        1.16        None
jair-sat_pole.yml                            unknown                          0.59        1.27        None
jair-sat_recycling-2fsc.yml                  unknown                          0.41        1.10        None
jair-sat_recycling-3fsc.yml                  unknown                          0.54        1.21        None
jair-sat_refuel-06-res.yml                   TIMEOUT                       1800.60     1801.49        None
jair-sat_tiny_rewards.yml                    unknown                          0.53        1.18        None
pomdps-sat_mem_1_4x3-95_1.yml                unknown                          0.37        1.02        None
pomdps-sat_mem_1_4x5x2-95_1.yml              unknown                          0.42        1.07        None
pomdps-sat_mem_1_drone-4-1_1.yml             TIMEOUT                       1800.57     1801.73        None
pomdps-sat_mem_1_drone-4-2_1.yml             TIMEOUT                       1800.63     1801.58        None
pomdps-sat_mem_1_drone-8-2_1.yml             TIMEOUT                       1800.61     1801.34        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.52        1.12        None
pomdps-sat_mem_1_hallway_1.yml               unknown                          0.84        1.46        None
pomdps-sat_mem_1_maze-alex_1.yml             true                             1.15        1.76        None
pomdps-sat_mem_1_milos-aaai97_1.yml          unknown                          0.44        1.04        None
pomdps-sat_mem_1_network_1.yml               unknown                          0.39        0.66        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.45        0.74        None
pomdps-sat_mem_1_query-s2_1.yml              unknown                          0.37        0.63        None
pomdps-sat_mem_1_query-s3_1.yml              unknown                          0.46        0.73        None
pomdps-sat_mem_1_refuel-06_1.yml             true                           382.19      382.49        None
pomdps-sat_mem_1_refuel-20_1.yml             true                             9.39        9.67        None
pomdps-sat_mem_1_rocks-12_1.yml              TIMEOUT                       1800.58     1801.28        None
pomdps-sat_mem_2_4x3-95_2.yml                unknown                          0.39        0.61        None
pomdps-sat_mem_2_4x5x2-95_2.yml              unknown                          0.37        0.58        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.49        0.72        None
pomdps-sat_mem_2_maze-alex_2.yml             true                           207.56      207.80        None
pomdps-sat_mem_2_milos-aaai97_2.yml          unknown                          0.39        0.58        None
pomdps-sat_mem_2_network_2.yml               unknown                          0.37        0.51        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             0.44        0.61        None
pomdps-sat_mem_2_query-s2_2.yml              unknown                          0.38        0.51        None
pomdps-sat_mem_2_query-s3_2.yml              unknown                          0.41        0.58        None
pomdps-sat_mem_2_refuel-06_2.yml             TIMEOUT                       1800.61     1800.98        None
pomdps-sat_mem_3_4x3-95_3.yml                unknown                          0.43        0.59        None
pomdps-sat_mem_3_4x5x2-95_3.yml              unknown                          0.42        0.59        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.56        0.76        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.62     1800.97        None
pomdps-sat_mem_3_network_3.yml               unknown                          0.37        0.54        None
pomdps-sat_mem_3_query-s2_3.yml              unknown                          0.39        0.57        None
pomdps-sat_mem_3_query-s3_3.yml              unknown                          0.51        0.67        None
pomdps-sat_mem_3_refuel-06_3.yml             TIMEOUT                       1800.62     1800.88        None
pomdps-sat_mem_4_4x3-95_4.yml                unknown                          0.39        0.52        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.93        1.07        None
jair-unsat_box-pushing-1fsc.yml              unknown                          2.74        2.89        None
jair-unsat_box-pushing-2fsc.yml              unknown                         10.01       10.17        None
