   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, Paynt-AR, Paynt-CEGIS, Paynt-Hybrid, SMT(LRA), SMPMC
date:                    Thu, 2025-07-17 10:08:56 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           24
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   True
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 6 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.38        0.53        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.63     1800.80        None
pomdps-sat_mem_3_network_3.yml               true                            16.38       16.52        None
pomdps-sat_mem_3_query-s2_3.yml              true                             0.53        0.66        None
pomdps-sat_mem_3_query-s3_3.yml              true                            80.25       80.38        None
pomdps-sat_mem_3_refuel-06_3.yml             true                             6.96        7.08        None
pomdps-sat_mem_4_4x3-95_4.yml                true                           129.41      129.56        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.80        0.93        None
jair-unsat_box-pushing-1fsc.yml              false                            2.81        2.93        None
jair-unsat_box-pushing-2fsc.yml              false                           41.34       41.46        None
jair-unsat_dpm.yml                           false                            0.76        0.88        None
jair-unsat_grid-10-sl-4fsc.yml               TIMEOUT                       1800.63     1800.79        None
jair-unsat_grid-meet-sl-2fsc.yml             false                            3.19        3.29        None
jair-unsat_grid.yml                          false                            2.00        2.11        None
jair-unsat_grid3x3-1fsc.yml                  false                            1.07        1.20        None
jair-unsat_grid3x3-2fsc.yml                  TIMEOUT                       1801.26     1801.52        None
jair-unsat_herman.yml                        false                           77.78       77.91        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.63     1800.79        None
jair-unsat_maze.yml                          TIMEOUT                       1800.62     1800.82        None
jair-unsat_pole-res.yml                      false                            0.42        0.55        None
jair-unsat_pole.yml                          false                            0.98        1.08        None
jair-unsat_recycling-2fsc.yml                false                            0.37        0.48        None
jair-unsat_recycling-3fsc.yml                false                            2.34        2.44        None
jair-unsat_refuel-06-res.yml                 false                            0.44        0.54        None
pomdps-unsat_mem_1_4x3-95_1.yml              false                            0.32        0.43        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            false                            0.33        0.44        None
pomdps-unsat_mem_1_drone-4-1_1.yml           false                            1.27        1.40        None
pomdps-unsat_mem_1_drone-4-2_1.yml           false                            0.44        0.57        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.69     1800.94        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.38        0.48        None
pomdps-unsat_mem_1_hallway_1.yml             TIMEOUT                       1800.76     1800.96        None
pomdps-unsat_mem_1_maze-alex_1.yml           TIMEOUT                       1800.63     1800.78        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        false                            2.14        2.26        None
pomdps-unsat_mem_1_network_1.yml             false                            0.33        0.46        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.36        0.50        None
pomdps-unsat_mem_1_query-s2_1.yml            false                            0.34        0.47        None
pomdps-unsat_mem_1_query-s3_1.yml            false                            0.75        0.88        None
pomdps-unsat_mem_1_refuel-06_1.yml           false                            0.74        0.85        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.66     1800.93        None
pomdps-unsat_mem_1_rocks-12_1.yml            false                          314.23      314.35        None
