   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Tue, 2025-07-29 21:15:45 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_1_query-s2_1.yml              unknown                          0.49        0.78        None
pomdps-sat_mem_1_query-s3_1.yml              unknown                          0.40        0.70        None
pomdps-sat_mem_1_refuel-06_1.yml             true                           304.01      304.35        None
pomdps-sat_mem_1_refuel-20_1.yml             true                             7.46        7.78        None
pomdps-sat_mem_1_rocks-12_1.yml              TIMEOUT                       1800.61     1801.01        None
pomdps-sat_mem_2_4x3-95_2.yml                unknown                          0.37        0.61        None
pomdps-sat_mem_2_4x5x2-95_2.yml              unknown                          0.39        0.62        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.43        0.67        None
pomdps-sat_mem_2_maze-alex_2.yml             true                           199.20      199.45        None
pomdps-sat_mem_2_milos-aaai97_2.yml          unknown                          0.45        0.66        None
pomdps-sat_mem_2_network_2.yml               unknown                          0.49        0.63        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             0.45        0.61        None
pomdps-sat_mem_2_query-s2_2.yml              unknown                          0.49        0.65        None
pomdps-sat_mem_2_query-s3_2.yml              unknown                          0.44        0.62        None
pomdps-sat_mem_2_refuel-06_2.yml             TIMEOUT                       1800.62     1800.89        None
pomdps-sat_mem_3_4x3-95_3.yml                unknown                          0.46        0.61        None
pomdps-sat_mem_3_4x5x2-95_3.yml              unknown                          0.35        0.50        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.45        0.61        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.63     1800.91        None
pomdps-sat_mem_3_network_3.yml               unknown                          0.36        0.52        None
pomdps-sat_mem_3_query-s2_3.yml              unknown                          0.36        0.49        None
pomdps-sat_mem_3_query-s3_3.yml              unknown                          0.45        0.59        None
pomdps-sat_mem_3_refuel-06_3.yml             TIMEOUT                       1800.63     1800.91        None
pomdps-sat_mem_4_4x3-95_4.yml                unknown                          0.40        0.58        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.68        0.84        None
jair-unsat_box-pushing-1fsc.yml              unknown                          3.90        4.09        None
jair-unsat_box-pushing-2fsc.yml              unknown                          8.12        8.28        None
jair-unsat_dpm.yml                           unknown                         31.19       31.34        None
jair-unsat_grid-10-sl-4fsc.yml               false                           21.49       21.64        None
jair-unsat_grid-meet-sl-2fsc.yml             TIMEOUT                       1800.64     1800.96        None
jair-unsat_grid.yml                          false                            0.85        1.01        None
jair-unsat_grid3x3-1fsc.yml                  unknown                          0.61        0.74        None
jair-unsat_grid3x3-2fsc.yml                  unknown                          3.77        3.89        None
jair-unsat_herman.yml                        TIMEOUT                       1800.67     1800.88        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.63     1800.87        None
jair-unsat_maze.yml                          TIMEOUT                       1800.62     1800.89        None
jair-unsat_pole-res.yml                      unknown                          0.62        0.77        None
jair-unsat_pole.yml                          unknown                          0.57        0.71        None
jair-unsat_recycling-2fsc.yml                unknown                          0.46        0.60        None
jair-unsat_recycling-3fsc.yml                unknown                          0.44        0.59        None
jair-unsat_refuel-06-res.yml                 TIMEOUT                       1800.63     1800.87        None
jair-unsat_tiny_rewards.yml                  unknown                          0.53        0.69        None
pomdps-unsat_mem_1_4x3-95_1.yml              unknown                          0.35        0.48        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            unknown                          0.50        0.64        None
pomdps-unsat_mem_1_drone-4-1_1.yml           TIMEOUT                       1800.61     1800.92        None
pomdps-unsat_mem_1_drone-4-2_1.yml           TIMEOUT                       1800.63     1800.88        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.63     1800.93        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.53        0.66        None
pomdps-unsat_mem_1_hallway_1.yml             unknown                          1.34        1.52        None
pomdps-unsat_mem_1_maze-alex_1.yml           false                            8.75        8.91        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        unknown                          0.36        0.47        None
